"otu","Isolate","count","totalReads","otuMatches","readType","contamFlag","numOTUs","mixed","host_species","plate_no","pCC_greater","pCC_less","pGR_greater","pGR_less","ccEffect","grEffect","annotation","meanCC","seCC","meanGR","seGR","Domain","Phylum","Class","Order","Family","Genus"
"Otu00001","51DF",977,998,20,"miseq",FALSE,1,FALSE,"coelastrum","7",0.0748759364500915,0.925124063549909,0.671919865756155,0.328080134243845,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",549.559361575517,18.4286340174354,0.0289548243395475,0.00118105119417544,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","52,1DF",218,278,28,"miseq",FALSE,1,FALSE,"coelastrum","6",0.0504161254746174,0.949583874525383,0.899124169530269,0.100875830469731,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",528.738545494338,17.4090837188303,0.0281857809278296,0.00213716971316094,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","52DF",977,999,23,"miseq",FALSE,1,FALSE,"coelastrum","7",0.0147985689365423,0.985201431063458,0.85712539387654,0.14287460612346,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",568.450287993023,8.44672738741078,0.0267705667771562,0.00166149491243219,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","53DF",972,999,26,"miseq",FALSE,1,FALSE,"coelastrum","6",0.674495388462539,0.325504611537461,0.0649569466010721,0.935043053398928,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",475.57639682238,11.2598321216029,0.0343194612227406,0.000950547566503234,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","77DF",967,1000,26,"miseq",FALSE,1,FALSE,"scenedesmus","14",0.670427199695528,0.329572800304472,0.000166381069527901,0.999833618930472,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",618.452387025675,25.6582493507746,0.0353350486840105,0.000596097003782462,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","84DF",988,1000,13,"miseq",FALSE,1,FALSE,"scenedesmus","15",0.138941510117782,0.861058489882218,0.939708299973262,0.0602917000267383,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",578.284625585199,17.3450368597194,0.0271807293124002,0.000157325866691697,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","87DF",211,976,57,"miseq",FALSE,4,TRUE,"scenedesmus","15",0.144233655313483,0.855766344686517,0.942145346100426,0.0578546538995743,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",546.955628331813,32.932173392821,0.0268393602064021,0.000785445461149933,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","89DF",940,999,27,"miseq",FALSE,1,FALSE,"scenedesmus","15",0.161515275187749,0.838484724812251,0.926158927747707,0.0738410722522927,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",449.639682767438,30.8801351918377,0.0287269890071562,0.000803530599249829,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","92D3",155,999,74,"miseq",FALSE,3,TRUE,"scenedesmus","10",0.0206819459639606,0.979318054036039,0.942843089993674,0.0571569100063258,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",259.526167569819,14.903601778774,0.0280775928407223,0.000466255107080423,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","92DF",985,1000,16,"miseq",FALSE,1,FALSE,"scenedesmus","15",0.154412004254525,0.845587995745475,0.934371123428533,0.0656288765714669,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",488.537647021376,28.2719091227337,0.0278325942986534,0.000282003975964911,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","9,1DF",142,303,62,"miseq",FALSE,2,TRUE,"chlorella","1",0.000696068978474347,0.999303931021526,0.0088341700966779,0.991165829903322,"Increased CC","Increased GR","Increased CC
Increased GR",358.002718563477,11.7888337764137,0.0612622066813631,0.00241316675490367,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","9DF",974,994,21,"miseq",FALSE,1,FALSE,"chlorella","1",0.0767613143858856,0.923238685614114,0.507569334137446,0.492430665862554,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",296.567914212464,32.5608956690763,0.0493565068866186,0.00410735059679686,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","133DF",1,1,1,"sanger",FALSE,1,FALSE,"selenastrum","25",0.0895806360610778,0.910419363938922,0.335198215714025,0.664801784285975,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",482.073063723718,26.0845415563425,0.0235417451855871,0.00255555231712179,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","29D3",1,1,1,"sanger",FALSE,1,FALSE,"chlorella","4",0.0909310183109702,0.90906898168903,0.999998898492308,1.10150769215582e-06,"No Significant CC Change","Decreased GR","No Significant CC Change
Decreased GR",237.319557617712,8.80404570048262,0.0436955822843065,0.000380881299422967,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","47DF",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","6",0.209986066334986,0.790013933665014,0.185253269234121,0.814746730765879,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",495.659405413553,8.46499221389563,0.0334437245237147,0.00112914151119191,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","55DF",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","7",0.387893933980354,0.612106066019646,0.274465867581186,0.725534132418814,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",511.736951843475,8.18400291471688,0.0319729617121845,0.00141552201961684,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","56DF",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","6",0.239967524654881,0.760032475345119,0.00167739590794911,0.998322604092051,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",495.188180510192,10.774767628361,0.036171225980308,0.000460653420728067,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","57DF",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","7",0.0359153097968736,0.964084690203126,0.86034222813303,0.13965777186697,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",552.239103804608,5.34209148703295,0.0270545378701684,0.000879172708419036,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","58DF",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","6",0.937969390439725,0.0620306095602747,0.375094393405188,0.624905606594812,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",459.549975476152,3.51470984330534,0.0327281289665026,0.00164947543635051,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","59DF",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","8",0.0385839123627584,0.961416087637242,0.031262185122063,0.968737814877937,"Increased CC","Increased GR","Increased CC
Increased GR",498.796224744008,1.37794252068321,0.0316262565913826,0.000552316403271219,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00001","72DF",1,1,1,"sanger",FALSE,1,FALSE,"scenedesmus","14",0.983783928475041,0.0162160715249586,0.00314862899450476,0.996851371005495,"Decreased CC","Increased GR","Decreased CC
Increased GR",581.288956336092,9.88616502305331,0.0288669601527432,0.000202109952850272,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu00097","60,1DF",437,974,70,"miseq",FALSE,2,TRUE,"coelastrum","8",0.259471430938022,0.740528569061978,0.39876445249392,0.60123554750608,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",503.65510308244,24.6877653102205,0.0267720513589542,0.00156387425344132,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_unclassified"
"Otu00018","116DF",224,254,31,"miseq",FALSE,1,FALSE,"monoraphidium","16",0.160634196525806,0.839365803474194,0.849071276647937,0.150928723352063,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",887.828206957168,116.071321095959,0.0126079508925476,0.000672561284867265,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","24DF",805,967,41,"miseq",FALSE,2,TRUE,"chlorella","2",0.209291552982331,0.790708447017669,0.11332431730306,0.88667568269694,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",281.093594159837,7.17839946738987,0.0625096745981183,0.00234810666558567,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","57DF",975,1000,26,"miseq",FALSE,1,FALSE,"coelastrum","7",0.0359153097968736,0.964084690203126,0.86034222813303,0.13965777186697,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",552.239103804608,5.34209148703295,0.0270545378701684,0.000879172708419036,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","60,1DF",333,974,70,"miseq",FALSE,2,TRUE,"coelastrum","8",0.259471430938022,0.740528569061978,0.39876445249392,0.60123554750608,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",503.65510308244,24.6877653102205,0.0267720513589542,0.00156387425344132,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","78DF",879,998,47,"miseq",FALSE,1,FALSE,"scenedesmus","15",0.154332078642429,0.845667921357571,0.94240575941153,0.0575942405884698,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",489.088397218645,33.1586282671358,0.0267970004595673,0.000895004344184504,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","85DF",907,992,32,"miseq",FALSE,1,FALSE,"scenedesmus","15",0.13839582267439,0.86160417732561,0.947538102444201,0.0524618975557992,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",581.823026996457,30.2759833853463,0.0260647668866422,0.00112833281805191,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","87DF",208,976,57,"miseq",FALSE,4,TRUE,"scenedesmus","15",0.144233655313483,0.855766344686517,0.942145346100426,0.0578546538995743,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",546.955628331813,32.932173392821,0.0268393602064021,0.000785445461149933,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","60DF",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","8",0.109776217428396,0.890223782571604,0.26565471991943,0.73434528008057,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",547.644303562172,36.0959256163663,0.0283375763119069,0.00262874474904957,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","67DF",1,1,1,"sanger",FALSE,1,FALSE,"scenedesmus","14",0.836879892120744,0.163120107879256,0.00058156760146557,0.999418432398534,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",609.920036165644,15.8037946874694,0.0302261062589854,0.000371341353718916,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00018","69DF",1,1,1,"sanger",FALSE,1,FALSE,"scenedesmus","14",0.452786498905978,0.547213501094022,0.0178794401829241,0.982120559817076,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",635.608668013054,22.1966121148305,0.0275718417502804,7.19680069369056e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Otu00045","121D3",680,993,52,"miseq",FALSE,2,TRUE,"scenedesmus","12",0.255001329698445,0.744998670301555,0.0432021796659501,0.95679782033405,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",402.465447957403,24.6246224759344,0.029959227306268,0.00236049766596962,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_unclassified"
"Otu00045","174D3",1,1,1,"sanger",FALSE,1,FALSE,"monoraphidium","16",0.0023984784667161,0.997601521533284,0.935689081672942,0.0643109183270577,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",1655.92841266614,99.271044580532,0.0118858191412521,0.000490700088744839,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonadaceae_unclassified"
"Otu00137","103DF",248,973,16,"miseq",FALSE,2,TRUE,"monoraphidium","17",0.874604049590384,0.125395950409616,0.0371088767799381,0.962891123220062,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",705.450240629091,102.560561631566,0.0194252625161049,0.00286733192539437,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"Otu00037","121DF",332,843,23,"miseq",FALSE,3,TRUE,"monoraphidium","18",0.172997949533324,0.827002050466676,0.537340490082389,0.462659509917611,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",711.351463572961,210.143020802147,0.0203483255435672,0.00573352264095014,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Otu00037","129DF",952,996,41,"miseq",FALSE,1,FALSE,"selenastrum","22",0.0169325361721598,0.98306746382784,0.97797568372842,0.02202431627158,"Increased CC","Decreased GR","Increased CC
Decreased GR",393.422080657962,2.9195757390072,0.0234804497679002,0.000845907292546765,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Otu00037","130DF",9,71,35,"miseq",FALSE,2,TRUE,"selenastrum","21",0.211028431972961,0.788971568027039,0.996356523015642,0.00364347698435763,"No Significant CC Change","Decreased GR","No Significant CC Change
Decreased GR",84412.1069656837,83855.6402110641,0.0116999997155101,0.00167431851095956,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Otu00037","132DF",972,999,28,"miseq",FALSE,1,FALSE,"selenastrum","24",0.0378487881419923,0.962151211858008,0.8731342792637,0.1268657207363,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",705.840560100648,94.1456109147065,0.0146939392620112,0.0007412942855755,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Otu00084","117DF",638,945,27,"miseq",FALSE,2,TRUE,"monoraphidium","16",0.0340045036022085,0.965995496397791,0.736518058497769,0.263481941502231,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",1186.75812511988,150.14128235508,0.0131323275694806,0.000814705169780033,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"Otu00115","183,1D3",142,990,86,"miseq",FALSE,2,TRUE,"monoraphidium","19",0.031817133514051,0.968182866485949,0.977067201324332,0.0229327986756679,"Increased CC","Decreased GR","Increased CC
Decreased GR",1001.01792332938,101.304452437404,0.0150078051254132,0.000485380425132601,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00115","225D3",1,1,1,"sanger",FALSE,1,FALSE,"selenastrum","24",0.361482442713422,0.638517557286578,0.493050794708631,0.506949205291369,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",451.601911598792,17.7100487866055,0.0282363677459018,0.00115891617753602,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00164","170D3",1,1,1,"sanger",FALSE,1,FALSE,"monoraphidium","20",0.00124302087383607,0.998756979126164,0.994212628189906,0.0057873718100945,"Increased CC","Decreased GR","Increased CC
Decreased GR",998.932073790123,61.7723679964115,0.0131770967489395,0.000474991632261177,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Otu00150","162D3",1,1,1,"sanger",FALSE,1,FALSE,"monoraphidium","16",0.453300111705226,0.546699888294774,0.546504237713222,0.453495762286778,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",685.797567215093,89.4890500706826,0.0138699183237165,0.000647820085823685,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Rhodospirillaceae_unclassified"
"Otu00119","50DF",342,915,71,"miseq",FALSE,4,TRUE,"coelastrum","6",0.025900251823911,0.974099748176089,0.709776190681218,0.290223809318782,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",532.220102847566,14.2518923617768,0.0311648860451687,0.00137590809758388,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter"
"Otu00068","117,1DF",963,999,37,"miseq",FALSE,1,FALSE,"monoraphidium","17",0.00763612502114854,0.992363874978851,0.876208960422243,0.123791039577757,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",3371.16709589842,388.371079555464,0.00886959864890578,0.00025761116310754,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"Otu00117","76D3",358,971,19,"miseq",FALSE,2,TRUE,"coelastrum","7",0.0889127690721421,0.911087230927858,0.344831343940256,0.655168656059744,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",556.03461878081,24.9279663264373,0.0338332196862276,0.00768539415181921,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"Otu00062","40DF",969,1000,32,"miseq",FALSE,1,FALSE,"coelastrum","6",0.696356471501102,0.303643528498898,0.589219649634207,0.410780350365793,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",464.380612282061,30.3572467047447,0.0317178244952161,0.00142965939504007,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"Otu00015","109DF",970,1000,31,"miseq",FALSE,1,FALSE,"monoraphidium","16",0.167861552912373,0.832138447087627,0.995006472415068,0.00499352758493239,"No Significant CC Change","Decreased GR","No Significant CC Change
Decreased GR",7419.24318271253,5376.95120806359,0.00903666552013658,0.000568939741674268,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacteraceae_unclassified"
"Otu00015","134DF",972,1000,29,"miseq",FALSE,1,FALSE,"selenastrum","23",0.9567953305453,0.0432046694547005,0.00853360007403718,0.991466399925963,"Decreased CC","Increased GR","Decreased CC
Increased GR",429.900192392267,21.6489705735565,0.0237340141898097,0.000877892640601724,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacteraceae_unclassified"
"Otu00015","140,1DF",938,1000,56,"miseq",FALSE,1,FALSE,"selenastrum","24",0.276095748725899,0.723904251274101,0.81411663610673,0.18588336389327,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",478.169977157714,42.3284605240491,0.0180604510392522,0.00173189793004964,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacteraceae_unclassified"
"Otu00015","150D3",217,999,52,"miseq",FALSE,3,TRUE,"scenedesmus","13",0.917673924225924,0.0823260757740755,0.0252576129943575,0.974742387005643,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",459.674885745721,9.5112781366208,0.0239388412389689,0.00104696398924317,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacteraceae_unclassified"
"Otu00015","16DF",968,1000,33,"miseq",FALSE,1,FALSE,"chlorella","2",0.000342647195640736,0.999657352804359,0.907521057722777,0.0924789422772227,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",411.855257037457,11.9899142011635,0.0553726562105911,0.0012946423466731,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacteraceae_unclassified"
"Otu00015","45DF",957,999,43,"miseq",FALSE,1,FALSE,"coelastrum","7",0.0451673457082187,0.954832654291781,0.14795465877319,0.85204534122681,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",570.550320160416,23.3434634112141,0.0333128514126108,0.00115120199450492,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacteraceae_unclassified"
"Otu00015","76DF",581,986,59,"miseq",FALSE,1,FALSE,"scenedesmus","14",0.302551127951466,0.697448872048534,0.00112910792644885,0.998870892073551,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",647.636950789352,23.6075844719107,0.0307936852740104,0.000562324124681694,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacteraceae_unclassified"
"Otu00562","61D3",1,1,1,"sanger",FALSE,1,FALSE,"coelastrum","7",0.44601842729316,0.55398157270684,0.0756038600301445,0.924396139969855,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",508.5337762652,5.12524892436831,0.0368128409362055,0.00295474558128777,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu00075","190D3",569,973,47,"miseq",FALSE,2,TRUE,"monoraphidium","16",0.0601541111204741,0.939845888879526,0.953594740574912,0.0464052594250877,"No Significant CC Change","Decreased GR","No Significant CC Change
Decreased GR",1031.86449368355,95.4326428625599,0.0115849374593639,0.000421321453144012,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Otu00026","12D3",68,158,48,"miseq",FALSE,2,TRUE,"chlorella","3",4.16450191370599e-07,0.999999583549809,0.00896177474111189,0.991038225258888,"Increased CC","Increased GR","Increased CC
Increased GR",390.260765597336,3.40667398827094,0.0626221875620756,0.000685079144457393,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Otu00026","149D3",887,996,58,"miseq",FALSE,1,FALSE,"scenedesmus","13",0.130414187630822,0.869585812369178,0.198351573215075,0.801648426784925,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",1021.01858924626,346.40448415697,0.022476087456226,0.00240119448781634,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Otu00026","157D3",914,997,42,"miseq",FALSE,1,FALSE,"monoraphidium","19",0.710276871651258,0.289723128348742,0.00618779982792485,0.993812200172075,"No Significant CC Change","Increased GR","No Significant CC Change
Increased GR",601.397138761469,58.3195083966326,0.028458051902194,0.00178492130532598,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Otu00026","222D3",1,1,1,"sanger",FALSE,1,FALSE,"selenastrum","24",0.195027427838529,0.804972572161471,0.879961389535022,0.120038610464978,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",3390.77918816345,2729.25989544792,0.0141880815924636,0.00121932349710314,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Otu00026","241D3",1,1,1,"sanger",FALSE,1,FALSE,"selenastrum","24",0.478284037626325,0.521715962373675,0.676139182484009,0.323860817515991,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",425.310728731264,48.5880779726566,0.023073892588111,0.00327968350408274,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Otu00030","100DF",944,997,42,"miseq",FALSE,1,FALSE,"monoraphidium","17",0.630392979435504,0.369607020564496,0.21589533955707,0.78410466044293,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",1143.07995698084,104.299568533152,0.0117710798499852,0.000382595852965378,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
"Otu00030","126DF",972,1000,29,"miseq",FALSE,1,FALSE,"selenastrum","25",0.0876025622755641,0.912397437724436,0.964777121228005,0.0352228787719954,"No Significant CC Change","Decreased GR","No Significant CC Change
Decreased GR",675.241025997318,118.858273650658,0.0185028201069508,0.001272532757605,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
"Otu00030","96DF",970,999,30,"miseq",FALSE,1,FALSE,"monoraphidium","17",0.200082772465962,0.799917227534038,0.738525619317901,0.261474380682099,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",32297.4028456275,29239.2705733368,0.0096368007226618,0.000761093349194923,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
"Otu00019","135DF",256,993,41,"miseq",FALSE,2,TRUE,"selenastrum","21",0.0695947229287179,0.930405277071282,0.999192560015543,0.000807439984457225,"No Significant CC Change","Decreased GR","No Significant CC Change
Decreased GR",870.8840166594,186.316320466461,0.0153426811316761,0.000918513900865212,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
"Otu00019","48DF",612,983,59,"miseq",FALSE,2,TRUE,"coelastrum","6",0.0209078523697932,0.979092147630207,0.79258512718141,0.20741487281859,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change",522.055629413618,8.70309659237412,0.0311237606106861,0.000877189667178862,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
"Otu00019","79DF",951,1000,49,"miseq",FALSE,1,FALSE,"scenedesmus","15",0.143831832548818,0.856168167451182,0.931795052036579,0.0682049479634207,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change",549.04698731461,17.7568036452852,0.0281335162080086,0.000151848118797856,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas"
