"Well","host_species","plate_no","Day_isolated","Isolate","exact_isolate","read_day","read_time","read_timeHours","ChlA_100","day_mean","day_sd","Outlier"
"G6","scenedesmus","13","D3","129D3","Plate_13_129D3_G6","4",2020-02-14 11:18:36,91.5722222222222,103,92.3333333333333,9.29157324317757,FALSE
"B7","scenedesmus","13","D3","153D3","Plate_13_153D3_B7","4",2020-02-14 11:18:36,91.5722222222222,64,71.6666666666667,8.02080627701064,FALSE
"C7","scenedesmus","13","D3","153D3","Plate_13_153D3_C7","4",2020-02-14 11:18:36,91.5722222222222,80,71.6666666666667,8.02080627701064,FALSE
"D7","scenedesmus","13","D3","153D3","Plate_13_153D3_D7","4",2020-02-14 11:18:36,91.5722222222222,71,71.6666666666667,8.02080627701064,FALSE
"E7","scenedesmus","13","D3","146D3","Plate_13_146D3_E7","4",2020-02-14 11:18:36,91.5722222222222,69,66.6666666666667,2.51661147842358,FALSE
"F7","scenedesmus","13","D3","146D3","Plate_13_146D3_F7","4",2020-02-14 11:18:36,91.5722222222222,67,66.6666666666667,2.51661147842358,FALSE
"G7","scenedesmus","13","D3","146D3","Plate_13_146D3_G7","4",2020-02-14 11:18:36,91.5722222222222,64,66.6666666666667,2.51661147842358,FALSE
"B8","scenedesmus","13","D3","147D3","Plate_13_147D3_B8","4",2020-02-14 11:18:36,91.5722222222222,68,63.3333333333333,5.03322295684717,FALSE
"C8","scenedesmus","13","D3","147D3","Plate_13_147D3_C8","4",2020-02-14 11:18:36,91.5722222222222,58,63.3333333333333,5.03322295684717,FALSE
"D8","scenedesmus","13","D3","147D3","Plate_13_147D3_D8","4",2020-02-14 11:18:36,91.5722222222222,64,63.3333333333333,5.03322295684717,FALSE
"E8","scenedesmus","13","Ctrl","AC","Plate_13_AC_E8","4",2020-02-14 11:18:36,91.5722222222222,67,63,3.05505046330389,FALSE
"F8","scenedesmus","13","Ctrl","AC","Plate_13_AC_F8","4",2020-02-14 11:18:36,91.5722222222222,57,63,3.05505046330389,FALSE
"G8","scenedesmus","13","Ctrl","AC","Plate_13_AC_G8","4",2020-02-14 11:18:36,91.5722222222222,62,63,3.05505046330389,FALSE
"B9","scenedesmus","13","D3","149D3","Plate_13_149D3_B9","4",2020-02-14 11:18:36,91.5722222222222,99,100.333333333333,5.13160143944688,FALSE
"C9","scenedesmus","13","D3","149D3","Plate_13_149D3_C9","4",2020-02-14 11:18:36,91.5722222222222,106,100.333333333333,5.13160143944688,FALSE
"D9","scenedesmus","13","D3","149D3","Plate_13_149D3_D9","4",2020-02-14 11:18:36,91.5722222222222,96,100.333333333333,5.13160143944688,FALSE
"E9","scenedesmus","13","D3","150D3","Plate_13_150D3_E9","4",2020-02-14 11:18:36,91.5722222222222,75,77.3333333333333,2.51661147842358,FALSE
"F9","scenedesmus","13","D3","150D3","Plate_13_150D3_F9","4",2020-02-14 11:18:36,91.5722222222222,77,77.3333333333333,2.51661147842358,FALSE
"G9","scenedesmus","13","D3","150D3","Plate_13_150D3_G9","4",2020-02-14 11:18:36,91.5722222222222,80,77.3333333333333,2.51661147842358,FALSE
"B10","scenedesmus","13","D3","151D3","Plate_13_151D3_B10","4",2020-02-14 11:18:36,91.5722222222222,73,67,5.29150262212918,FALSE
"C10","scenedesmus","13","D3","151D3","Plate_13_151D3_C10","4",2020-02-14 11:18:36,91.5722222222222,65,67,5.29150262212918,FALSE
"D10","scenedesmus","13","D3","151D3","Plate_13_151D3_D10","4",2020-02-14 11:18:36,91.5722222222222,63,67,5.29150262212918,FALSE
"E10","scenedesmus","13","D3","152D3","Plate_13_152D3_E10","4",2020-02-14 11:18:36,91.5722222222222,67,74.3333333333333,6.42910050732864,FALSE
"F10","scenedesmus","13","D3","152D3","Plate_13_152D3_F10","4",2020-02-14 11:18:36,91.5722222222222,77,74.3333333333333,6.42910050732864,FALSE
"G10","scenedesmus","13","D3","152D3","Plate_13_152D3_G10","4",2020-02-14 11:18:36,91.5722222222222,79,74.3333333333333,6.42910050732864,FALSE
"B11","scenedesmus","13","Ctrl","AC","Plate_13_AC_B11","4",2020-02-14 11:18:36,91.5722222222222,64,63,3.05505046330389,FALSE
"C11","scenedesmus","13","Ctrl","AC","Plate_13_AC_C11","4",2020-02-14 11:18:36,91.5722222222222,64,63,3.05505046330389,FALSE
"D11","scenedesmus","13","Ctrl","AC","Plate_13_AC_D11","4",2020-02-14 11:18:36,91.5722222222222,64,63,3.05505046330389,FALSE
"E11","scenedesmus","13","Ctrl","AC","Plate_13_AC_E11","4",2020-02-14 11:18:36,91.5722222222222,63,63,3.05505046330389,FALSE
"F11","scenedesmus","13","Ctrl","MC","Plate_13_MC_F11","4",2020-02-14 11:18:36,91.5722222222222,2,1.5,0.707106781186548,FALSE
"G11","scenedesmus","13","Ctrl","MC","Plate_13_MC_G11","4",2020-02-14 11:18:36,91.5722222222222,1,1.5,0.707106781186548,FALSE
"B2","scenedesmus","13","D3","133D3","Plate_13_133D3_B2","7",2020-02-17 12:52:45,165.141388888889,276,275.333333333333,2.08166599946613,FALSE
"C2","scenedesmus","13","D3","133D3","Plate_13_133D3_C2","7",2020-02-17 12:52:45,165.141388888889,277,275.333333333333,2.08166599946613,FALSE
"D2","scenedesmus","13","D3","133D3","Plate_13_133D3_D2","7",2020-02-17 12:52:45,165.141388888889,273,275.333333333333,2.08166599946613,FALSE
"E2","scenedesmus","13","D3","134D3","Plate_13_134D3_E2","7",2020-02-17 12:52:45,165.141388888889,242,249.333333333333,6.42910050732864,FALSE
"F2","scenedesmus","13","D3","134D3","Plate_13_134D3_F2","7",2020-02-17 12:52:45,165.141388888889,254,249.333333333333,6.42910050732864,FALSE
"G2","scenedesmus","13","D3","134D3","Plate_13_134D3_G2","7",2020-02-17 12:52:45,165.141388888889,252,249.333333333333,6.42910050732864,FALSE
"B3","scenedesmus","13","D3","135D3","Plate_13_135D3_B3","7",2020-02-17 12:52:45,165.141388888889,229,239.333333333333,8.9628864398325,FALSE
"C3","scenedesmus","13","D3","135D3","Plate_13_135D3_C3","7",2020-02-17 12:52:45,165.141388888889,244,239.333333333333,8.9628864398325,FALSE
"D3","scenedesmus","13","D3","135D3","Plate_13_135D3_D3","7",2020-02-17 12:52:45,165.141388888889,245,239.333333333333,8.9628864398325,FALSE
"E3","scenedesmus","13","D3","127,1D3","Plate_13_127,1D3_E3","7",2020-02-17 12:52:45,165.141388888889,221,230,10.816653826392,FALSE
"F3","scenedesmus","13","D3","127,1D3","Plate_13_127,1D3_F3","7",2020-02-17 12:52:45,165.141388888889,227,230,10.816653826392,FALSE
"G3","scenedesmus","13","D3","127,1D3","Plate_13_127,1D3_G3","7",2020-02-17 12:52:45,165.141388888889,242,230,10.816653826392,FALSE
"B4","scenedesmus","13","D3","137D3","Plate_13_137D3_B4","7",2020-02-17 12:52:45,165.141388888889,191,205,15.0996688705415,FALSE
"C4","scenedesmus","13","D3","137D3","Plate_13_137D3_C4","7",2020-02-17 12:52:45,165.141388888889,203,205,15.0996688705415,FALSE
"D4","scenedesmus","13","D3","137D3","Plate_13_137D3_D4","7",2020-02-17 12:52:45,165.141388888889,221,205,15.0996688705415,FALSE
"E4","scenedesmus","13","D3","139D3","Plate_13_139D3_E4","7",2020-02-17 12:52:45,165.141388888889,204,225.666666666667,19.55334583475,FALSE
"F4","scenedesmus","13","D3","139D3","Plate_13_139D3_F4","7",2020-02-17 12:52:45,165.141388888889,231,225.666666666667,19.55334583475,FALSE
"G4","scenedesmus","13","D3","139D3","Plate_13_139D3_G4","7",2020-02-17 12:52:45,165.141388888889,242,225.666666666667,19.55334583475,FALSE
"B5","scenedesmus","13","D3","141D3","Plate_13_141D3_B5","7",2020-02-17 12:52:45,165.141388888889,190,195,6.2449979983984,FALSE
"C5","scenedesmus","13","D3","141D3","Plate_13_141D3_C5","7",2020-02-17 12:52:45,165.141388888889,202,195,6.2449979983984,FALSE
"D5","scenedesmus","13","D3","141D3","Plate_13_141D3_D5","7",2020-02-17 12:52:45,165.141388888889,193,195,6.2449979983984,FALSE
"E5","scenedesmus","13","D3","142D3","Plate_13_142D3_E5","7",2020-02-17 12:52:45,165.141388888889,192,209.333333333333,21.221058723196,FALSE
"F5","scenedesmus","13","D3","142D3","Plate_13_142D3_F5","7",2020-02-17 12:52:45,165.141388888889,203,209.333333333333,21.221058723196,FALSE
"G5","scenedesmus","13","D3","142D3","Plate_13_142D3_G5","7",2020-02-17 12:52:45,165.141388888889,233,209.333333333333,21.221058723196,FALSE
"B6","scenedesmus","13","D3","143D3","Plate_13_143D3_B6","7",2020-02-17 12:52:45,165.141388888889,203,305.333333333333,178.113259847024,FALSE
"C6","scenedesmus","13","D3","143D3","Plate_13_143D3_C6","7",2020-02-17 12:52:45,165.141388888889,202,305.333333333333,178.113259847024,FALSE
"D6","scenedesmus","13","D3","143D3","Plate_13_143D3_D6","7",2020-02-17 12:52:45,165.141388888889,511,305.333333333333,178.113259847024,FALSE
"E6","scenedesmus","13","D3","129D3","Plate_13_129D3_E6","7",2020-02-17 12:52:45,165.141388888889,266,291.333333333333,41.3077878048841,FALSE
"F6","scenedesmus","13","D3","129D3","Plate_13_129D3_F6","7",2020-02-17 12:52:45,165.141388888889,269,291.333333333333,41.3077878048841,FALSE
"G6","scenedesmus","13","D3","129D3","Plate_13_129D3_G6","7",2020-02-17 12:52:45,165.141388888889,339,291.333333333333,41.3077878048841,FALSE
"B7","scenedesmus","13","D3","153D3","Plate_13_153D3_B7","7",2020-02-17 12:52:45,165.141388888889,215,478.333333333333,238.263159832428,FALSE
"C7","scenedesmus","13","D3","153D3","Plate_13_153D3_C7","7",2020-02-17 12:52:45,165.141388888889,679,478.333333333333,238.263159832428,FALSE
"D7","scenedesmus","13","D3","153D3","Plate_13_153D3_D7","7",2020-02-17 12:52:45,165.141388888889,541,478.333333333333,238.263159832428,FALSE
"E7","scenedesmus","13","D3","146D3","Plate_13_146D3_E7","7",2020-02-17 12:52:45,165.141388888889,594,351.666666666667,209.89600599662,FALSE
"F7","scenedesmus","13","D3","146D3","Plate_13_146D3_F7","7",2020-02-17 12:52:45,165.141388888889,227,351.666666666667,209.89600599662,FALSE
"G7","scenedesmus","13","D3","146D3","Plate_13_146D3_G7","7",2020-02-17 12:52:45,165.141388888889,234,351.666666666667,209.89600599662,FALSE
"B8","scenedesmus","13","D3","147D3","Plate_13_147D3_B8","7",2020-02-17 12:52:45,165.141388888889,276,232,38.2230297072328,FALSE
"C8","scenedesmus","13","D3","147D3","Plate_13_147D3_C8","7",2020-02-17 12:52:45,165.141388888889,213,232,38.2230297072328,FALSE
"D8","scenedesmus","13","D3","147D3","Plate_13_147D3_D8","7",2020-02-17 12:52:45,165.141388888889,207,232,38.2230297072328,FALSE
"E8","scenedesmus","13","Ctrl","AC","Plate_13_AC_E8","7",2020-02-17 12:52:45,165.141388888889,232,218.285714285714,10.0285307284481,FALSE
"F8","scenedesmus","13","Ctrl","AC","Plate_13_AC_F8","7",2020-02-17 12:52:45,165.141388888889,217,218.285714285714,10.0285307284481,FALSE
"G8","scenedesmus","13","Ctrl","AC","Plate_13_AC_G8","7",2020-02-17 12:52:45,165.141388888889,223,218.285714285714,10.0285307284481,FALSE
"B9","scenedesmus","13","D3","149D3","Plate_13_149D3_B9","7",2020-02-17 12:52:45,165.141388888889,317,485.666666666667,314.038744955672,FALSE
"C9","scenedesmus","13","D3","149D3","Plate_13_149D3_C9","7",2020-02-17 12:52:45,165.141388888889,848,485.666666666667,314.038744955672,FALSE
"D9","scenedesmus","13","D3","149D3","Plate_13_149D3_D9","7",2020-02-17 12:52:45,165.141388888889,292,485.666666666667,314.038744955672,FALSE
"E9","scenedesmus","13","D3","150D3","Plate_13_150D3_E9","7",2020-02-17 12:52:45,165.141388888889,247,268,23.259406699226,FALSE
"F9","scenedesmus","13","D3","150D3","Plate_13_150D3_F9","7",2020-02-17 12:52:45,165.141388888889,264,268,23.259406699226,FALSE
"G9","scenedesmus","13","D3","150D3","Plate_13_150D3_G9","7",2020-02-17 12:52:45,165.141388888889,293,268,23.259406699226,FALSE
"B10","scenedesmus","13","D3","151D3","Plate_13_151D3_B10","7",2020-02-17 12:52:45,165.141388888889,232,232,1,FALSE
"C10","scenedesmus","13","D3","151D3","Plate_13_151D3_C10","7",2020-02-17 12:52:45,165.141388888889,233,232,1,FALSE
"D10","scenedesmus","13","D3","151D3","Plate_13_151D3_D10","7",2020-02-17 12:52:45,165.141388888889,231,232,1,FALSE
"E10","scenedesmus","13","D3","152D3","Plate_13_152D3_E10","7",2020-02-17 12:52:45,165.141388888889,240,264.666666666667,22.8108161479008,FALSE
"F10","scenedesmus","13","D3","152D3","Plate_13_152D3_F10","7",2020-02-17 12:52:45,165.141388888889,269,264.666666666667,22.8108161479008,FALSE
"G10","scenedesmus","13","D3","152D3","Plate_13_152D3_G10","7",2020-02-17 12:52:45,165.141388888889,285,264.666666666667,22.8108161479008,FALSE
"B11","scenedesmus","13","Ctrl","AC","Plate_13_AC_B11","7",2020-02-17 12:52:45,165.141388888889,202,218.285714285714,10.0285307284481,FALSE
"C11","scenedesmus","13","Ctrl","AC","Plate_13_AC_C11","7",2020-02-17 12:52:45,165.141388888889,212,218.285714285714,10.0285307284481,FALSE
"D11","scenedesmus","13","Ctrl","AC","Plate_13_AC_D11","7",2020-02-17 12:52:45,165.141388888889,215,218.285714285714,10.0285307284481,FALSE
"E11","scenedesmus","13","Ctrl","AC","Plate_13_AC_E11","7",2020-02-17 12:52:45,165.141388888889,227,218.285714285714,10.0285307284481,FALSE
"F11","scenedesmus","13","Ctrl","MC","Plate_13_MC_F11","7",2020-02-17 12:52:45,165.141388888889,2,2,0,FALSE
"G11","scenedesmus","13","Ctrl","MC","Plate_13_MC_G11","7",2020-02-17 12:52:45,165.141388888889,2,2,0,FALSE
"B2","scenedesmus","13","D3","133D3","Plate_13_133D3_B2","8",2020-02-18 09:39:00,185.912222222222,315,310.666666666667,9.29157324317757,FALSE
"C2","scenedesmus","13","D3","133D3","Plate_13_133D3_C2","8",2020-02-18 09:39:00,185.912222222222,317,310.666666666667,9.29157324317757,FALSE
"D2","scenedesmus","13","D3","133D3","Plate_13_133D3_D2","8",2020-02-18 09:39:00,185.912222222222,300,310.666666666667,9.29157324317757,FALSE
"E2","scenedesmus","13","D3","134D3","Plate_13_134D3_E2","8",2020-02-18 09:39:00,185.912222222222,273,271.666666666667,5.13160143944688,FALSE
"F2","scenedesmus","13","D3","134D3","Plate_13_134D3_F2","8",2020-02-18 09:39:00,185.912222222222,276,271.666666666667,5.13160143944688,FALSE
"G2","scenedesmus","13","D3","134D3","Plate_13_134D3_G2","8",2020-02-18 09:39:00,185.912222222222,266,271.666666666667,5.13160143944688,FALSE
"B3","scenedesmus","13","D3","135D3","Plate_13_135D3_B3","8",2020-02-18 09:39:00,185.912222222222,273,276.666666666667,6.35085296108588,FALSE
"C3","scenedesmus","13","D3","135D3","Plate_13_135D3_C3","8",2020-02-18 09:39:00,185.912222222222,284,276.666666666667,6.35085296108588,FALSE
"D3","scenedesmus","13","D3","135D3","Plate_13_135D3_D3","8",2020-02-18 09:39:00,185.912222222222,273,276.666666666667,6.35085296108588,FALSE
"E3","scenedesmus","13","D3","127,1D3","Plate_13_127,1D3_E3","8",2020-02-18 09:39:00,185.912222222222,229,242.666666666667,13.5030860670194,FALSE
"F3","scenedesmus","13","D3","127,1D3","Plate_13_127,1D3_F3","8",2020-02-18 09:39:00,185.912222222222,243,242.666666666667,13.5030860670194,FALSE
"G3","scenedesmus","13","D3","127,1D3","Plate_13_127,1D3_G3","8",2020-02-18 09:39:00,185.912222222222,256,242.666666666667,13.5030860670194,FALSE
"B4","scenedesmus","13","D3","137D3","Plate_13_137D3_B4","8",2020-02-18 09:39:00,185.912222222222,219,227.666666666667,16.7729941672122,FALSE
"C4","scenedesmus","13","D3","137D3","Plate_13_137D3_C4","8",2020-02-18 09:39:00,185.912222222222,217,227.666666666667,16.7729941672122,FALSE
"D4","scenedesmus","13","D3","137D3","Plate_13_137D3_D4","8",2020-02-18 09:39:00,185.912222222222,247,227.666666666667,16.7729941672122,FALSE
"E4","scenedesmus","13","D3","139D3","Plate_13_139D3_E4","8",2020-02-18 09:39:00,185.912222222222,222,238.666666666667,14.4337567297406,FALSE
"F4","scenedesmus","13","D3","139D3","Plate_13_139D3_F4","8",2020-02-18 09:39:00,185.912222222222,247,238.666666666667,14.4337567297406,FALSE
"G4","scenedesmus","13","D3","139D3","Plate_13_139D3_G4","8",2020-02-18 09:39:00,185.912222222222,247,238.666666666667,14.4337567297406,FALSE
"B5","scenedesmus","13","D3","141D3","Plate_13_141D3_B5","8",2020-02-18 09:39:00,185.912222222222,208,214,7.21110255092798,FALSE
"C5","scenedesmus","13","D3","141D3","Plate_13_141D3_C5","8",2020-02-18 09:39:00,185.912222222222,222,214,7.21110255092798,FALSE
"D5","scenedesmus","13","D3","141D3","Plate_13_141D3_D5","8",2020-02-18 09:39:00,185.912222222222,212,214,7.21110255092798,FALSE
"E5","scenedesmus","13","D3","142D3","Plate_13_142D3_E5","8",2020-02-18 09:39:00,185.912222222222,205,224.666666666667,26.6520793435209,FALSE
"F5","scenedesmus","13","D3","142D3","Plate_13_142D3_F5","8",2020-02-18 09:39:00,185.912222222222,214,224.666666666667,26.6520793435209,FALSE
"G5","scenedesmus","13","D3","142D3","Plate_13_142D3_G5","8",2020-02-18 09:39:00,185.912222222222,255,224.666666666667,26.6520793435209,FALSE
"B6","scenedesmus","13","D3","143D3","Plate_13_143D3_B6","8",2020-02-18 09:39:00,185.912222222222,226,348,215.654816779037,FALSE
"C6","scenedesmus","13","D3","143D3","Plate_13_143D3_C6","8",2020-02-18 09:39:00,185.912222222222,221,348,215.654816779037,FALSE
"D6","scenedesmus","13","D3","143D3","Plate_13_143D3_D6","8",2020-02-18 09:39:00,185.912222222222,597,348,215.654816779037,FALSE
"E6","scenedesmus","13","D3","129D3","Plate_13_129D3_E6","8",2020-02-18 09:39:00,185.912222222222,299,308.333333333333,23.4378611083293,FALSE
"F6","scenedesmus","13","D3","129D3","Plate_13_129D3_F6","8",2020-02-18 09:39:00,185.912222222222,291,308.333333333333,23.4378611083293,FALSE
"G6","scenedesmus","13","D3","129D3","Plate_13_129D3_G6","8",2020-02-18 09:39:00,185.912222222222,335,308.333333333333,23.4378611083293,FALSE
"B7","scenedesmus","13","D3","153D3","Plate_13_153D3_B7","8",2020-02-18 09:39:00,185.912222222222,248,550.333333333333,275.434807773697,FALSE
"C7","scenedesmus","13","D3","153D3","Plate_13_153D3_C7","8",2020-02-18 09:39:00,185.912222222222,787,550.333333333333,275.434807773697,FALSE
"D7","scenedesmus","13","D3","153D3","Plate_13_153D3_D7","8",2020-02-18 09:39:00,185.912222222222,616,550.333333333333,275.434807773697,FALSE
"E7","scenedesmus","13","D3","146D3","Plate_13_146D3_E7","8",2020-02-18 09:39:00,185.912222222222,710,398.333333333333,269.915418850671,FALSE
"F7","scenedesmus","13","D3","146D3","Plate_13_146D3_F7","8",2020-02-18 09:39:00,185.912222222222,244,398.333333333333,269.915418850671,FALSE
"G7","scenedesmus","13","D3","146D3","Plate_13_146D3_G7","8",2020-02-18 09:39:00,185.912222222222,241,398.333333333333,269.915418850671,FALSE
"B8","scenedesmus","13","D3","147D3","Plate_13_147D3_B8","8",2020-02-18 09:39:00,185.912222222222,318,260.333333333333,49.9633198790206,FALSE
"C8","scenedesmus","13","D3","147D3","Plate_13_147D3_C8","8",2020-02-18 09:39:00,185.912222222222,233,260.333333333333,49.9633198790206,FALSE
"D8","scenedesmus","13","D3","147D3","Plate_13_147D3_D8","8",2020-02-18 09:39:00,185.912222222222,230,260.333333333333,49.9633198790206,FALSE
"E8","scenedesmus","13","Ctrl","AC","Plate_13_AC_E8","8",2020-02-18 09:39:00,185.912222222222,250,236.142857142857,9.26334301478272,FALSE
"F8","scenedesmus","13","Ctrl","AC","Plate_13_AC_F8","8",2020-02-18 09:39:00,185.912222222222,235,236.142857142857,9.26334301478272,FALSE
"G8","scenedesmus","13","Ctrl","AC","Plate_13_AC_G8","8",2020-02-18 09:39:00,185.912222222222,245,236.142857142857,9.26334301478272,FALSE
"B9","scenedesmus","13","D3","149D3","Plate_13_149D3_B9","8",2020-02-18 09:39:00,185.912222222222,333,522,341.307778991338,FALSE
"C9","scenedesmus","13","D3","149D3","Plate_13_149D3_C9","8",2020-02-18 09:39:00,185.912222222222,916,522,341.307778991338,FALSE
"D9","scenedesmus","13","D3","149D3","Plate_13_149D3_D9","8",2020-02-18 09:39:00,185.912222222222,317,522,341.307778991338,FALSE
"E9","scenedesmus","13","D3","150D3","Plate_13_150D3_E9","8",2020-02-18 09:39:00,185.912222222222,269,282.666666666667,14.5716619962629,FALSE
"F9","scenedesmus","13","D3","150D3","Plate_13_150D3_F9","8",2020-02-18 09:39:00,185.912222222222,281,282.666666666667,14.5716619962629,FALSE
"G9","scenedesmus","13","D3","150D3","Plate_13_150D3_G9","8",2020-02-18 09:39:00,185.912222222222,298,282.666666666667,14.5716619962629,FALSE
"B10","scenedesmus","13","D3","151D3","Plate_13_151D3_B10","8",2020-02-18 09:39:00,185.912222222222,271,266.666666666667,3.78593889720018,FALSE
"C10","scenedesmus","13","D3","151D3","Plate_13_151D3_C10","8",2020-02-18 09:39:00,185.912222222222,265,266.666666666667,3.78593889720018,FALSE
"D10","scenedesmus","13","D3","151D3","Plate_13_151D3_D10","8",2020-02-18 09:39:00,185.912222222222,264,266.666666666667,3.78593889720018,FALSE
"E10","scenedesmus","13","D3","152D3","Plate_13_152D3_E10","8",2020-02-18 09:39:00,185.912222222222,266,284.666666666667,17.6162803489651,FALSE
"F10","scenedesmus","13","D3","152D3","Plate_13_152D3_F10","8",2020-02-18 09:39:00,185.912222222222,287,284.666666666667,17.6162803489651,FALSE
"G10","scenedesmus","13","D3","152D3","Plate_13_152D3_G10","8",2020-02-18 09:39:00,185.912222222222,301,284.666666666667,17.6162803489651,FALSE
"B11","scenedesmus","13","Ctrl","AC","Plate_13_AC_B11","8",2020-02-18 09:39:00,185.912222222222,228,236.142857142857,9.26334301478272,FALSE
